year_month_day_hour,HUMI,PRES,TEMP,Iws
2011-12-15 07:00,53,1012.9,15.2,5.4
2011-12-15 08:00,49,1013.7,15.5,10
2011-12-15 09:00,46,1014.4,16.2,14.1
2011-12-15 10:00,41,1015,17.8,19.4
2011-12-15 11:00,38,1014.4,19,5.8
2011-12-15 12:00,36,1013.6,19.7,6.6
2011-12-15 13:00,36,1012.6,19.1,11.8
2011-12-15 14:00,37,1011.6,19.6,17.5
2011-12-15 15:00,36,1011.2,19.4,23.3
2011-12-15 16:00,39,1011.3,17.9,29
2011-12-15 17:00,41,1011.8,17.1,33.4
2011-12-15 18:00,43,1012.1,16.3,3.8
2011-12-15 19:00,43,1012.4,16.1,4.8
2011-12-15 20:00,46,1013.5,15.5,7.6
2011-12-15 21:00,48,1014.2,15.2,9.7
2011-12-15 22:00,45,1014.8,15.3,13.9
2011-12-15 23:00,45,1015.3,15,19.7
2011-12-16 00:00,42,1015.3,15,26.4
2011-12-16 01:00,44,1015.4,14.5,32.6
2011-12-16 02:00,45,1015.6,14.2,38.7
2011-12-16 03:00,45,1015.9,13.9,45.1
2011-12-16 04:00,47,1015.9,13.4,50.9
2011-12-16 05:00,52,1016.2,12.8,55.2
2011-12-16 06:00,52,1016.6,12.4,62.7
2011-12-16 07:00,54,1017.3,11.9,69.9
2011-12-16 08:00,54,1017.7,12,74.2
2011-12-16 09:00,51,1018.9,13.7,80
2011-12-16 10:00,49,1019.2,14.4,85.6
2011-12-16 11:00,45,1018.1,15.8,92.7
2011-12-16 12:00,44,1017.2,16.2,100.4
2011-12-16 13:00,43,1015.8,17.1,107.3
2011-12-16 14:00,43,1015.1,17.4,114.7
2011-12-16 15:00,41,1014.6,17.9,6.3
2011-12-16 16:00,43,1014.6,17,4.4
2011-12-16 17:00,46,1015.1,16.1,7.8
2011-12-16 18:00,48,1015.6,15.4,10.4
2011-12-16 19:00,48,1016,15,13.3
2011-12-16 20:00,47,1016.6,14.6,16.6
2011-12-16 21:00,45,1017,14.3,20.3
2011-12-16 22:00,43,1017.6,13.8,24.9
2011-12-16 23:00,45,1017.8,13,28.2
2011-12-17 00:00,47,1018.3,11.6,32.8
2011-12-17 01:00,48,1018.9,11.5,36.3
2011-12-17 02:00,49,1018.7,11.2,3.1
2011-12-17 03:00,51,1018.5,11,2.4
2011-12-17 04:00,53,1018.3,10.8,6.2
2011-12-17 05:00,53,1018.3,10.6,10.3
2011-12-17 06:00,55,1018.6,10.3,2.5
2011-12-17 07:00,57,1019.2,10,2.9
2011-12-17 08:00,56,1019.7,10.3,3.6
2011-12-17 09:00,54,1019.9,11,4.2
2011-12-17 10:00,50,1019.9,12.4,3.7
2011-12-17 11:00,48,1019.1,14,3.7
2011-12-17 12:00,46,1017.9,15.2,7.6
2011-12-17 13:00,43,1016.1,16.5,10.9
2011-12-17 14:00,44,1015,16.6,12.9
2011-12-17 15:00,41,1014.4,17.7,16.3
2011-12-17 16:00,40,1013.8,17.7,1.8
2011-12-17 17:00,47,1014.2,16.5,2.4
2011-12-17 18:00,66,1014.5,13.4,4.9
2011-12-17 19:00,78,1015.1,11.6,2.3
2011-12-17 20:00,78,1016,10.7,1.2
2011-12-17 21:00,78,1016.5,10.2,1.6
2011-12-17 22:00,82,1017.4,9.7,3.3
2011-12-17 23:00,84,1017.4,9.4,5
2011-12-18 00:00,85,1017.7,9.3,6.3
2011-12-18 01:00,90,1018.2,8.7,2
2011-12-18 02:00,88,1018.4,8.8,1.8
2011-12-18 03:00,72,1018.1,10.3,3.8
2011-12-18 04:00,62,1017.5,11.3,9.3
2011-12-18 05:00,64,1017.4,11,3.1
2011-12-18 06:00,63,1017.4,10.8,4.8
2011-12-18 07:00,62,1017.4,10.9,6.8
2011-12-18 08:00,65,1017.9,11.1,8.5
2011-12-18 09:00,57,1018.8,12.6,10.8
2011-12-18 10:00,46,1018.5,14.9,15.1
2011-12-18 11:00,42,1018.2,16.5,20.3
2011-12-18 12:00,39,1017.1,17.1,25.5
2011-12-18 13:00,37,1015.3,18.5,28.3
2011-12-18 14:00,36,1014.2,19.3,32.2
2011-12-18 15:00,33,1013.5,19.7,4.6
2011-12-18 16:00,34,1013.2,19.5,4.4
2011-12-18 17:00,38,1013.3,18.1,3.3
2011-12-18 18:00,54,1013.7,15.3,5.1
2011-12-18 19:00,72,1014.4,12.5,7.3
2011-12-18 20:00,74,1015.1,11.4,8.6
2011-12-18 21:00,82,1015.6,10.5,10.5
2011-12-18 22:00,83,1016,10,1.9
2011-12-18 23:00,81,1016.1,9.6,1.9
2011-12-19 00:00,76,1015.8,10.3,2.8
2011-12-19 01:00,64,1015.6,11.4,2.2
2011-12-19 02:00,69,1015.2,10.4,4.3
2011-12-19 03:00,68,1014.9,9.8,2.1
2011-12-19 04:00,62,1014.6,9.9,3.4
2011-12-19 05:00,58,1014.7,9.9,3.6
2011-12-19 06:00,62,1015.7,9,2.6
2011-12-19 07:00,63,1016.2,8.4,4.8
2011-12-19 08:00,61,1016.8,9.6,5.9
2011-12-19 09:00,50,1016.8,12.2,9.4
2011-12-19 10:00,46,1016.7,13.6,13.5
2011-12-19 11:00,40,1015.9,16,16.1
2011-12-19 12:00,38,1014.6,17.4,18.2
2011-12-19 13:00,39,1013.2,18.3,21.2
2011-12-19 14:00,39,1011.9,19.4,24.4
2011-12-19 15:00,38,1011.1,19.7,27.7
2011-12-19 16:00,37,1010.7,19.6,28.5
2011-12-19 17:00,42,1010.8,18.8,29.5
2011-12-19 18:00,62,1011.1,15.3,1.3
2011-12-19 19:00,78,1011.9,12.6,2.7
2011-12-19 20:00,84,1012.5,11.4,1.5
2011-12-19 21:00,85,1012.9,10.6,2.9
2011-12-19 22:00,86,1013.3,10,1.7
2011-12-19 23:00,85,1013.5,9.7,3.6
2011-12-20 00:00,79,1013.7,10.2,5.3
2011-12-20 01:00,80,1013.7,9.9,7.9
2011-12-20 02:00,71,1013.6,11.4,11.3
2011-12-20 03:00,68,1013.4,12.1,2.1
2011-12-20 04:00,61,1013.1,12.9,4.8
2011-12-20 05:00,60,1012.8,12.8,7.1
2011-12-20 06:00,62,1013,12.7,11.4
2011-12-20 07:00,64,1013.3,12.1,14.6
2011-12-20 08:00,62,1014,12.8,18.3
2011-12-20 09:00,54,1014,16,23.1
2011-12-20 10:00,49,1014.1,17.8,26.6
2011-12-20 11:00,44,1013.5,19.4,29.2
2011-12-20 12:00,41,1012.5,20.5,32.5
2011-12-20 13:00,41,1011.1,21.7,2
2011-12-20 14:00,43,1010.2,21.2,2.1
2011-12-20 15:00,42,1009.6,20.8,3.6
2011-12-20 16:00,46,1009.3,20.1,5.6
2011-12-20 17:00,50,1009.6,19.4,6.7
2011-12-20 18:00,57,1010,18.6,0.9
2011-12-20 19:00,70,1010.3,17.2,2.8
2011-12-20 20:00,70,1010.8,16.7,1.3
2011-12-20 21:00,74,1010.9,16,1.6
2011-12-20 22:00,74,1011,15.8,1.2
2011-12-20 23:00,75,1010.7,15.5,2.2
2011-12-21 00:00,72,1010.4,15.6,1.9
2011-12-21 01:00,62,1010.3,16.1,2.4
2011-12-21 02:00,60,1010.4,16.2,6.3
2011-12-21 03:00,59,1010.2,16,10.8
2011-12-21 04:00,57,1009.9,16.1,13.8
2011-12-21 05:00,56,1010.4,16.1,3.2
2011-12-21 06:00,56,1011,15.9,7.1
2011-12-21 07:00,57,1011.9,15.7,3.1
2011-12-21 08:00,56,1012.5,16,6.5
2011-12-21 09:00,54,1013.3,17.2,8.3
2011-12-21 10:00,52,1013.5,18.3,11.5
2011-12-21 11:00,49,1013,19.8,15.8
2011-12-21 12:00,47,1011.7,21.1,19.5
2011-12-21 13:00,43,1010.4,22.4,23.1
2011-12-21 14:00,43,1009.2,22.3,25.9
2011-12-21 15:00,40,1008.6,23.4,28.6
2011-12-21 16:00,42,1008.3,22.9,3.5
2011-12-21 17:00,46,1009,21.6,1.8
2011-12-21 18:00,63,1009.3,18.3,3.1
2011-12-21 19:00,76,1010.3,16,5.5
2011-12-21 20:00,78,1010.9,15.3,8
2011-12-21 21:00,68,1011.2,15.9,11.2
2011-12-21 22:00,67,1011.6,15.7,2.5
2011-12-21 23:00,59,1012,16.8,6.5
2011-12-22 00:00,59,1012,16.5,9.5
2011-12-22 01:00,58,1012,16.2,13.2
2011-12-22 02:00,57,1011.9,15.9,17.7
2011-12-22 03:00,55,1011.8,15.7,25.3
2011-12-22 04:00,56,1012.1,15,33.6
2011-12-22 05:00,56,1012.3,14.5,40.5
2011-12-22 06:00,58,1012.8,13.7,47.2
2011-12-22 07:00,57,1012.9,13.5,57.7
2011-12-22 08:00,58,1014,12.9,64.8
2011-12-22 09:00,54,1014.4,14,70.2
2011-12-22 10:00,49,1014.8,15.7,75.8
2011-12-22 11:00,45,1014.6,16.7,5.3
2011-12-22 12:00,44,1013.5,17,11.8
2011-12-22 13:00,42,1011.9,17.6,18
2011-12-22 14:00,42,1010.8,18.7,22.3
2011-12-22 15:00,42,1010.2,19,4.6
2011-12-22 16:00,43,1009.7,18.1,10.2
2011-12-22 17:00,48,1010,16.9,14.7
2011-12-22 18:00,56,1010.5,14.9,3.6
2011-12-22 19:00,66,1011.1,13.1,3.5
2011-12-22 20:00,67,1011.7,12.3,8.3
2011-12-22 21:00,64,1012.7,12.6,11.9
2011-12-22 22:00,64,1013,12.1,3.3
2011-12-22 23:00,63,1013.3,11.6,5.1
2011-12-23 00:00,65,1013.9,10.7,9.5
2011-12-23 01:00,63,1013.9,10.5,15.7
2011-12-23 02:00,65,1014,9.7,18.9
2011-12-23 03:00,66,1013.7,9.3,21.6
2011-12-23 04:00,68,1013.9,8.8,24.1
2011-12-23 05:00,72,1014,8.1,26.7
2011-12-23 06:00,77,1015,7.6,29.1
2011-12-23 07:00,82,1015.6,6.7,30.4
2011-12-23 08:00,80,1016.3,7.5,32.7
2011-12-23 09:00,70,1017,9.7,37.7
2011-12-23 10:00,63,1017.3,10.9,41.1
2011-12-23 11:00,58,1016.7,12.8,43.9
2011-12-23 12:00,54,1015.7,14.3,46.5
2011-12-23 13:00,49,1013.8,15.5,4.4
2011-12-23 14:00,46,1012.5,16.2,7.2
2011-12-23 15:00,45,1011.8,16.6,7
2011-12-23 16:00,48,1012,16,13.1
2011-12-23 17:00,52,1012.6,15,18.1
2011-12-23 18:00,58,1013.2,13.5,21.9
2011-12-23 19:00,57,1013.8,13.2,28.5
2011-12-23 20:00,59,1014.8,12.2,31.9
2011-12-23 21:00,61,1015.3,11.6,36.1
2011-12-23 22:00,58,1015.9,11,40.8
2011-12-23 23:00,48,1016.4,10.9,47
2011-12-24 00:00,39,1016.6,10.3,51.4
2011-12-24 01:00,35,1016.7,10,57.1
2011-12-24 02:00,33,1016.7,10.2,61.3
2011-12-24 03:00,31,1016.3,10.1,65.9
2011-12-24 04:00,30,1016.1,9.6,72
2011-12-24 05:00,34,1016.1,9,78.2
2011-12-24 06:00,39,1016.4,8.5,82.2
2011-12-24 07:00,43,1017.5,7.9,85.1
2011-12-24 08:00,43,1018.1,8.4,87.1
2011-12-24 09:00,42,1018.8,10.1,88.7
2011-12-24 10:00,37,1019.1,11.4,90.7
2011-12-24 11:00,32,1019,12.5,93.3
2011-12-24 12:00,31,1017.9,13.4,95.3
2011-12-24 13:00,28,1016.3,14.7,6.8
2011-12-24 14:00,25,1015.5,15.1,9.3
2011-12-24 15:00,27,1015,15.3,13.2
2011-12-24 16:00,26,1014.5,14.9,18.7
2011-12-24 17:00,27,1015.4,13.9,5.4
2011-12-24 18:00,31,1015.9,11.9,9
2011-12-24 19:00,34,1016.6,10.9,12.8
2011-12-24 20:00,34,1017,10,16
2011-12-24 21:00,34,1017.3,9.4,19.2
2011-12-24 22:00,42,1017.5,8.2,22.3
2011-12-24 23:00,60,1017.9,6,3
2011-12-25 00:00,58,1017.9,5.8,5.1
2011-12-25 01:00,43,1018.2,7.1,9.4
2011-12-25 02:00,43,1018.3,7.1,13.8
2011-12-25 03:00,44,1018,6.8,17.8
2011-12-25 04:00,45,1017.9,6.6,4.3
2011-12-25 05:00,45,1018.3,6.4,7.6
2011-12-25 06:00,44,1018.6,6.1,2.5
2011-12-25 07:00,45,1019.3,5.7,4.5
2011-12-25 08:00,46,1019.6,6.3,7
2011-12-25 09:00,40,1020.5,8.9,9
2011-12-25 10:00,35,1020.6,11.3,2
2011-12-25 11:00,29,1019.8,13.4,3.3
2011-12-25 12:00,28,1018.8,14.5,7.6
2011-12-25 13:00,24,1017.6,15.4,9.2
2011-12-25 14:00,24,1015.9,16.6,13.4
2011-12-25 15:00,23,1015.4,17.1,16.8
2011-12-25 16:00,23,1015.3,17,3
2011-12-25 17:00,26,1015.4,15.8,5.9
2011-12-25 18:00,43,1015.6,12.2,7.6
2011-12-25 19:00,61,1016.4,9.3,9.5
2011-12-25 20:00,74,1016.9,7.4,1.8
2011-12-25 21:00,74,1017.2,6.7,2.2
2011-12-25 22:00,80,1017.7,6,2.8
2011-12-25 23:00,74,1018,6.1,1.9
2011-12-26 00:00,72,1018.2,6.6,4.2
2011-12-26 01:00,67,1018.3,7.4,7.1
2011-12-26 02:00,54,1018.2,8.9,9.4
2011-12-26 03:00,47,1018,9.8,11.6
2011-12-26 04:00,48,1017.8,9.6,13.3
2011-12-26 05:00,45,1018.2,9.9,15
2011-12-26 06:00,44,1018.3,9.9,18.1
2011-12-26 07:00,43,1018.8,9.9,20.4
2011-12-26 08:00,44,1019.1,10.1,23.1
2011-12-26 09:00,43,1019.6,11.2,26.1
2011-12-26 10:00,41,1019.9,12.8,2.1
2011-12-26 11:00,37,1019.7,14.2,5
2011-12-26 12:00,31,1018.8,15.8,8.9
2011-12-26 13:00,29,1017,17.6,10.6
2011-12-26 14:00,27,1015.7,18.3,12.2
2011-12-26 15:00,27,1015,19.2,14.6
2011-12-26 16:00,28,1014.7,18.7,16.8
2011-12-26 17:00,31,1015.2,17.8,18.8
2011-12-26 18:00,46,1015.6,14.8,0.8
2011-12-26 19:00,67,1016.3,11.7,1.4
2011-12-26 20:00,70,1016.7,10.8,1.2
2011-12-26 21:00,77,1017.3,9.6,3.2
2011-12-26 22:00,83,1017.4,9,1.9
2011-12-26 23:00,86,1017.5,8.5,4.5
2011-12-27 00:00,84,1017.6,9.1,6.6
2011-12-27 01:00,79,1018,9.8,1.9
2011-12-27 02:00,81,1017.5,10,2.3
2011-12-27 03:00,82,1016.9,9.6,3.7
2011-12-27 04:00,85,1016.2,8.5,1.6
2011-12-27 05:00,88,1016.2,7.8,3.9
2011-12-27 06:00,86,1016.5,7.6,6
2011-12-27 07:00,89,1016.9,6.9,2.6
2011-12-27 08:00,88,1017.5,7.6,1.9
2011-12-27 09:00,65,1017.4,12.4,2.6
2011-12-27 10:00,43,1017.6,16.1,1.8
2011-12-27 11:00,38,1017.3,18.1,2.3
2011-12-27 12:00,37,1016,19.1,4.4
2011-12-27 13:00,36,1014.9,20.2,6.4
2011-12-27 14:00,36,1013.6,21,2.2
2011-12-27 15:00,37,1012.8,21.1,1.7
2011-12-27 16:00,38,1012.1,21,1.5
2011-12-27 17:00,44,1012.5,19.8,1.3
2011-12-27 18:00,61,1013.3,17.3,2.4
2011-12-27 19:00,69,1013.7,15.9,4
2011-12-27 20:00,70,1014.4,15.7,1.3
2011-12-27 21:00,76,1014.8,14.9,3
2011-12-27 22:00,79,1014.9,14.2,1.7
2011-12-27 23:00,83,1015.4,13.5,3.3
2011-12-28 00:00,84,1015.8,13.1,1.6
2011-12-28 01:00,85,1015.5,11.8,3
2011-12-28 02:00,87,1015,11.7,1.3
2011-12-28 03:00,87,1015,11.8,1.5
2011-12-28 04:00,89,1014.8,11.2,1.5
2011-12-28 05:00,92,1015.3,10.6,1.6
2011-12-28 06:00,89,1015.5,11.2,2.8
2011-12-28 07:00,87,1016,11.5,3.9
2011-12-28 08:00,84,1016.4,12.8,1
2011-12-28 09:00,73,1016.7,14.7,2.2
2011-12-28 10:00,57,1016.9,17.3,3.1
2011-12-28 11:00,55,1016.2,19.4,2.1
2011-12-28 12:00,50,1015.1,20.7,3.2
2011-12-28 13:00,45,1013.6,22.1,6.5
2011-12-28 14:00,44,1012.2,23.5,2.6
2011-12-28 15:00,42,1011.6,23.4,1.8
2011-12-28 16:00,43,1011.1,23.2,5
2011-12-28 17:00,47,1011.4,22.2,6.7
2011-12-28 18:00,63,1011.9,18.7,1.8
2011-12-28 19:00,74,1012.2,16.7,3
2011-12-28 20:00,80,1012.3,15.2,1.8
2011-12-28 21:00,83,1012.7,14.8,1.7
2011-12-28 22:00,84,1012.7,14.6,3.2
2011-12-28 23:00,80,1012.5,14.8,1.8
2011-12-29 00:00,80,1012.4,14.8,1.7
2011-12-29 01:00,81,1012.6,14.7,2.7
2011-12-29 02:00,81,1012.5,14.6,1.3
2011-12-29 03:00,82,1011.9,14.5,2
2011-12-29 04:00,85,1011.4,14,3.3
2011-12-29 05:00,87,1011.6,13.5,0.8
2011-12-29 06:00,88,1012.5,13.3,2.2
2011-12-29 07:00,89,1013.3,13.1,1.9
2011-12-29 08:00,84,1014.2,13.8,3.2
2011-12-29 09:00,71,1014.8,15.7,5.5
2011-12-29 10:00,54,1014.7,19.9,2
2011-12-29 11:00,48,1014,21.4,5.4
2011-12-29 12:00,48,1012.7,22,7.7
2011-12-29 13:00,46,1011.5,22.7,9.7
2011-12-29 14:00,42,1010.7,23.4,0.8
2011-12-29 15:00,44,1009.9,23.3,0.9
2011-12-29 16:00,47,1009.4,23.1,4.7
2011-12-29 17:00,52,1010.3,20.9,8.1
2011-12-29 18:00,56,1011.3,19.3,13.8
2011-12-29 19:00,63,1011.9,16.8,18.4
2011-12-29 20:00,66,1012.4,16.1,24.8
2011-12-29 21:00,68,1013,15.6,5.5
2011-12-29 22:00,69,1013.3,15,3.6
2011-12-29 23:00,70,1013.6,14.8,9.7
2011-12-30 00:00,69,1014.1,14.6,15.8
2011-12-30 01:00,70,1014.4,14.4,20.7
2011-12-30 02:00,70,1014.8,14.2,25.5
2011-12-30 03:00,72,1015,13.7,3.5
2011-12-30 04:00,73,1015.1,13.5,6.9
2011-12-30 05:00,77,1015.5,13.1,6.1
2011-12-30 06:00,81,1016,12.3,3.6
2011-12-30 07:00,84,1016.6,11.9,9.3
2011-12-30 08:00,82,1017.2,12.1,13.9
2011-12-30 09:00,76,1017.6,13.1,18.7
2011-12-30 10:00,68,1017.5,14.8,22.7
2011-12-30 11:00,66,1017,15.2,5.2
2011-12-30 12:00,64,1016.3,15.4,3.5
2011-12-30 13:00,63,1015.4,15.8,7.4
2011-12-30 14:00,60,1014.6,17.3,1.8
2011-12-30 15:00,56,1014.1,17.9,5.6
2011-12-30 16:00,59,1014,17.2,3.9
2011-12-30 17:00,61,1014.4,16.5,4
2011-12-30 18:00,65,1014.9,15.6,2.7
2011-12-30 19:00,70,1015.2,14.6,5.5
2011-12-30 20:00,76,1015.8,13.8,8
2011-12-30 21:00,78,1016.3,13.3,11.7
2011-12-30 22:00,75,1016.7,13.5,15
2011-12-30 23:00,74,1016.7,13.5,19.8
2011-12-31 00:00,72,1017.1,13.3,3.6
2011-12-31 01:00,71,1017,13,4.5
2011-12-31 02:00,72,1017,12.9,7.3
2011-12-31 03:00,72,1016.8,12.7,10.5
2011-12-31 04:00,72,1016.9,12.5,2.9
2011-12-31 05:00,76,1016.9,12,5.8
2011-12-31 06:00,76,1016.9,11.9,4.6
2011-12-31 07:00,76,1017.3,11.9,1.4
2011-12-31 08:00,83,1017.7,11.7,2.9
2011-12-31 09:00,73,1018.1,12.8,6
2011-12-31 10:00,67,1018.4,14.6,8.8
2011-12-31 11:00,62,1017.7,16.2,11.1
2011-12-31 12:00,59,1016.5,17,15.7
2011-12-31 13:00,58,1015.3,17.6,18.4
2011-12-31 14:00,53,1014.2,18.9,22.5
2011-12-31 15:00,51,1013.4,20.2,26.3
2011-12-31 16:00,50,1013.3,20.2,29.7
2011-12-31 17:00,55,1013.4,19,2.1
2011-12-31 18:00,59,1013.8,17.8,2.8
2011-12-31 19:00,62,1014.5,16.6,3.9
2011-12-31 20:00,64,1014.4,15.8,7.3
2011-12-31 21:00,66,1014.8,15.1,3.4
2011-12-31 22:00,69,1015.2,14.6,5
2011-12-31 23:00,70,1015.3,14.5,7.4
2012-1-1 00:00,73,1015.5,13.9,9.4
2012-1-1 01:00,74,1015.4,13.6,12.4
2012-1-1 02:00,79,1015.4,12.4,16.6
2012-1-1 03:00,79,1015.5,11.9,18
2012-1-1 04:00,81,1015.3,11.2,20.4
2012-1-1 05:00,84,1015.2,10.4,23.9
2012-1-1 06:00,82,1015.7,10.9,2.8
2012-1-1 07:00,80,1016.1,11.1,6.3
2012-1-1 08:00,77,1016.6,11.8,2.7
2012-1-1 09:00,72,1017,13.6,6.2
2012-1-1 10:00,64,1017.3,15.5,9
2012-1-1 11:00,57,1016.3,17.3,13
2012-1-1 12:00,54,1014.9,18.4,4.9
2012-1-1 13:00,54,1013.7,18.7,9.4
2012-1-1 14:00,50,1012.5,19.5,13.2
2012-1-1 15:00,49,1012,20,17.7
2012-1-1 16:00,50,1012.1,19.8,4
2012-1-1 17:00,56,1012.3,18,9.1
2012-1-1 18:00,61,1013,16,3.6
2012-1-1 19:00,62,1013.4,15.4,5.1
2012-1-1 20:00,63,1013.8,15.2,4.3
2012-1-1 21:00,64,1014.2,14.9,8.8
2012-1-1 22:00,65,1014.2,14.7,11
2012-1-1 23:00,66,1014.2,14.3,3.1
2012-1-2 00:00,67,1014.4,14.1,1.9
2012-1-2 01:00,70,1014.4,13.7,2.4
2012-1-2 02:00,74,1014.1,12.9,4.8
2012-1-2 03:00,79,1013.9,12.3,6.2
2012-1-2 04:00,81,1013.6,11.8,7.8
2012-1-2 05:00,87,1013.9,10.7,1.7
2012-1-2 06:00,91,1014,9.9,2.8
2012-1-2 07:00,90,1014.7,9.5,4
2012-1-2 08:00,90,1015.1,10.3,5.8
2012-1-2 09:00,72,1015.7,13.1,0.7
2012-1-2 10:00,62,1016.2,15.5,2.1
2012-1-2 11:00,58,1015.5,16.7,2.6
2012-1-2 12:00,53,1013.6,18.2,1.1
2012-1-2 13:00,51,1011.9,18.9,0.7
2012-1-2 14:00,51,1010.7,19,2
2012-1-2 15:00,50,1010.3,19.8,1
2012-1-2 16:00,50,1010,19.8,1.9
2012-1-2 17:00,57,1010.3,18.8,2
2012-1-2 18:00,64,1010.6,17.4,2.9
2012-1-2 19:00,76,1011.1,15.7,4.3
2012-1-2 20:00,82,1011.5,14.4,1.7
2012-1-2 21:00,88,1011.5,13.2,2.2
2012-1-2 22:00,87,1012.1,12.7,3.7
2012-1-2 23:00,90,1012,13,1.5
2012-1-3 00:00,88,1012,13.3,2.5
2012-1-3 01:00,85,1012.1,13.8,0.5
2012-1-3 02:00,84,1012.1,14.3,0.9
2012-1-3 03:00,87,1011.5,14,1.2
2012-1-3 04:00,82,1011.7,14.6,2.5
2012-1-3 05:00,83,1011.7,14.4,1.3
2012-1-3 06:00,84,1012.3,14.2,1.1
2012-1-3 07:00,88,1012.6,13.9,2.1
2012-1-3 08:00,88,1013.5,14.1,3.2
2012-1-3 09:00,84,1014.1,14.9,4
2012-1-3 10:00,77,1014.3,15.9,7.6
2012-1-3 11:00,66,1013.6,17.2,10.5
2012-1-3 12:00,61,1012.3,18,13.3
2012-1-3 13:00,62,1010.9,18.1,17.5
2012-1-3 14:00,58,1010.2,18.7,19.8
2012-1-3 15:00,58,1010,18.1,5
2012-1-3 16:00,59,1010.3,17.3,5
2012-1-3 17:00,65,1011.6,15.4,9.7
2012-1-3 18:00,69,1012.2,14.2,8
2012-1-3 19:00,71,1013.3,13.4,7.8
2012-1-3 20:00,72,1014.3,12.7,14.4
2012-1-3 21:00,69,1015.2,12.4,21.3
2012-1-3 22:00,71,1016,11.8,6.2
2012-1-3 23:00,67,1016.2,11.2,10
2012-1-4 00:00,67,1016.7,10.6,6.3
2012-1-4 01:00,69,1017.3,9.8,9.1
2012-1-4 02:00,69,1017.1,9.5,14.3
2012-1-4 03:00,68,1017.5,9.2,21.1
2012-1-4 04:00,68,1017.4,9.1,26.8
2012-1-4 05:00,67,1017.8,9,31.2
2012-1-4 06:00,66,1018.3,8.8,37.3
2012-1-4 07:00,69,1018.8,8.4,42.6
2012-1-4 08:00,70,1019.8,8.2,47.4
2012-1-4 09:00,69,1020.5,8.5,52.5
2012-1-4 10:00,66,1020.8,9.4,4.4
2012-1-4 11:00,65,1020,9.4,6.6
2012-1-4 12:00,64,1018.8,9.6,11.8
2012-1-4 13:00,61,1017.6,9.5,18.6
2012-1-4 14:00,60,1017.2,9.4,22.3
2012-1-4 15:00,58,1015.9,9.8,29.3
2012-1-4 16:00,58,1015.9,9.5,34.8
2012-1-4 17:00,58,1016.3,9.2,4.7
2012-1-4 18:00,59,1016.9,8.6,8.8
2012-1-4 19:00,60,1017.5,8.1,5
2012-1-4 20:00,63,1018.5,7.4,10.3
2012-1-4 21:00,65,1019.2,6.9,14.3
2012-1-4 22:00,67,1019.3,6.8,19.6
2012-1-4 23:00,68,1019.2,6.5,4.7
2012-1-5 00:00,68,1019.3,6.3,8.2
2012-1-5 01:00,69,1019.4,6.2,4.4
2012-1-5 02:00,68,1018.9,6,10.3
2012-1-5 03:00,69,1018.5,5.7,15.1
2012-1-5 04:00,74,1017.9,5.3,19.7
2012-1-5 05:00,85,1018,4.6,22.1
2012-1-5 06:00,91,1017.9,4.3,3.4
2012-1-5 07:00,94,1017.9,4.2,2.5
2012-1-5 08:00,95,1019,4.2,4.4
2012-1-5 09:00,94,1019.1,4.2,4.1
2012-1-5 10:00,95,1019.1,5,7
2012-1-5 11:00,93,1019,5.3,3.3
2012-1-5 12:00,93,1017.9,5.4,3.6
2012-1-5 13:00,92,1016.3,5.5,3.9
2012-1-5 14:00,92,1014.8,6.1,3
2012-1-5 15:00,91,1014.4,6.3,5.3
2012-1-5 16:00,90,1013.9,6.1,8.1
2012-1-5 17:00,89,1014.6,6.1,10.8
2012-1-5 18:00,92,1015,5.6,13.9
2012-1-5 19:00,94,1015.1,5.2,17.4
2012-1-5 20:00,95,1015.9,5.3,4.1
2012-1-5 21:00,95,1016.2,5.3,2.8
2012-1-5 22:00,95,1016.2,5.3,6.4
2012-1-5 23:00,95,1016.2,5.3,9.9
2012-1-6 00:00,95,1016,5.3,13.8
2012-1-6 01:00,95,1015.7,5.3,17.9
2012-1-6 02:00,95,1015.5,5.3,20.1
2012-1-6 03:00,95,1014.9,5.6,23.1
2012-1-6 04:00,95,1015,5.6,27.3
2012-1-6 05:00,94,1015.3,5.5,4.4
2012-1-6 06:00,94,1015.7,5.5,4.2
2012-1-6 07:00,94,1016.3,5.7,6.1
2012-1-6 08:00,95,1017.2,5.9,10.4
2012-1-6 09:00,94,1017.4,6.4,13.5
2012-1-6 10:00,92,1018.3,7.3,3.5
2012-1-6 11:00,91,1017.8,8,7.3
2012-1-6 12:00,88,1017,8.8,11.1
2012-1-6 13:00,85,1015.4,9.9,3.1
2012-1-6 14:00,82,1015,10.3,7.8
2012-1-6 15:00,80,1014.6,10.7,4.2
2012-1-6 16:00,80,1014.5,10.4,5
2012-1-6 17:00,81,1015.1,9.9,8.9
2012-1-6 18:00,82,1015.3,9.4,4.2
2012-1-6 19:00,82,1016.1,9.3,3.9
2012-1-6 20:00,82,1016.7,9.2,8.5
2012-1-6 21:00,82,1017.5,9.1,4.8
2012-1-6 22:00,81,1017.8,9.1,4
2012-1-6 23:00,81,1018.1,9,7.8
2012-1-7 00:00,80,1018,8.7,11
2012-1-7 01:00,80,1018,8.6,15.9
2012-1-7 02:00,82,1017.6,8.4,20.7
2012-1-7 03:00,81,1017.4,8.3,24.5
2012-1-7 04:00,82,1017.5,8.3,28.4
2012-1-7 05:00,81,1017.5,8.1,31.5
